Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,4.0,2,0.26657648242143006,0.00018777839412097272,0.8998932414887391,3.932129946213402e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,4.0,2,-9.194256877411679,0.004315375227253586,0.41872130644169725,0.00025787867798183887
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,4.0,2,0.17231285925864265,0.00034212241448702396,0.4004934933346595,6.0206902743191824e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,4.0,2,-0.032511436731658995,0.0005253103517082904,0.0771045936991195,4.529378921560154e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,4.0,2,-7.707549831544618,0.011701672186783228,0.8393782725116763,0.001190562179269613
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,4.0,2,0.0311298768388522,1.3800862134500412e-5,-0.06281339629666513,6.473732967882102e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,4.0,2,-1.5663745020769337,0.01834064908570723,0.2875647971179513,0.002943707045253633
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,4.0,2,0.49716349628962164,4.485224008369049e-5,0.40213269073820335,1.9447146437231954e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,4.0,2,-0.013454218982525313,7.635139323830229e-6,-0.016934948377830397,1.9261885622928274e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,4.0,2,0.004915378709904214,8.634422420828644e-5,0.268666113113884,1.858023179850111e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,4.0,2,0.26557937364473283,0.00017393417998293054,0.8889012022118233,3.78807282728427e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,4.0,2,-8.153479122340887,0.0040383232376141635,0.4180327269198033,0.0002474642102384692
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,4.0,2,0.17031272942357126,0.00029656885913605856,0.38974659384572063,5.3445645793084645e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,4.0,2,-0.028328909946819514,0.0003524345693301628,0.07355598021988301,3.5959416652377624e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,4.0,2,-6.719924597610076,0.009572568819483466,0.8286331219356076,0.0009613261981502397
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,4.0,2,0.025523196297466223,1.318772208486025e-5,-0.06276748797133334,6.297995988132798e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,4.0,2,-1.3700729977389832,0.01148915792505598,0.28496435495828737,0.0017618008025770996
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,4.0,2,0.48604948885240545,4.300262748387933e-5,0.39502801536033927,1.87899512673525e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,4.0,2,-0.020549098540301233,6.863355570393036e-6,-0.016835763660567295,1.839387922493161e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,4.0,2,0.0021130070880183787,7.611680277402701e-5,0.2578862340597629,1.6930995751766295e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,4.0,2,0.26268242353345955,0.00015384239256992157,0.8678988571215721,3.620034270660827e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,4.0,2,-6.553967942591284,0.0035986259278856085,0.4167260995242319,0.000238023249190543
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,4.0,2,0.16601273012305712,0.00024579779520976627,0.36965855651639073,4.597046074437894e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,4.0,2,-0.019833025434184855,0.00023133905485213168,0.06708212547935953,2.741662820871689e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,4.0,2,-5.218428067635648,0.007350494227397226,0.8074171624995523,0.0007346501450881589
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,4.0,2,0.015393423719178267,1.214328328023936e-5,-0.06258310552026834,6.167913871836501e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,4.0,2,-1.0237683072567458,0.006834735302685823,0.267050159191732,0.0010171775822717577
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,4.0,2,0.46514902905395056,4.062328526574204e-5,0.3815718314206339,1.7789440604680523e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,4.0,2,-0.02996229099511796,6.006099075642048e-6,-0.01657631815257891,1.7373338750063498e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,4.0,2,-0.003677989857055927,6.592646963764669e-5,0.24135677186534374,1.4897248683241356e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,4.0,2,0.2561974551247698,0.00013487382468955694,0.8350487568080087,3.3422407056406356e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,4.0,2,-4.7934758492735305,0.0030369204810140353,0.412696627570185,0.0002250964670342597
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,4.0,2,0.15789559906915734,0.00019198531699691853,0.3393980053987097,3.7707193646180244e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,4.0,2,-0.00929698575257732,0.00015310793010442383,0.057786202333406436,2.0614301155040758e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,4.0,2,-3.5968241545481914,0.005341969333848709,0.7734661760646927,0.0005452201267880542
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,4.0,2,0.0009784444420016722,1.0706050301249333e-5,-0.06210407273632578,5.89347315330596e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,4.0,2,-0.6726565788943096,0.004058192987856647,0.24233446355403732,0.0006168775101368255
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,4.0,2,0.433240309060927,3.6286021303216676e-5,0.3608168574247923,1.6348007927342007e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,4.0,2,-0.0424517660908734,4.9430743083841715e-6,-0.015780908681023116,1.5645643236372156e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,4.0,2,-0.01616456129602047,5.106113977943861e-5,0.2120899904531353,1.242104616579614e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,4.0,2,0.2385869997454661,0.00011147323159298217,0.7744199069484772,2.9715807839019e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,4.0,2,-2.8951836503360124,0.0023662720048234468,0.40320346135792035,0.0002030909881300215
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,4.0,2,0.1413058846456999,0.000134696251566754,0.2875230192456098,2.8928831564109433e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,4.0,2,0.005468606261817432,9.241161766891777e-5,0.043014797356129834,1.4138008057143136e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,4.0,2,-1.8931231321341215,0.0034006922452391283,0.7054918665896603,0.0003732680514208071
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,4.0,2,-0.021224927030335128,8.954906595403588e-6,-0.060582598233608606,5.502700339814597e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,4.0,2,-0.3192210055104511,0.002111554270506201,0.2003369317065671,0.0003365219945392246
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,4.0,2,0.37689827947190296,3.081434398755644e-5,0.3236320837172861,1.4280835131186904e-5
