Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-1.0,25.0,3,true,false,0.01,1.0,210,5.0,2,-2.7790040441470096,0.01586773550551304,1.5229107870427958,0.0014877176722919434
-0.0,-1.0,25.0,3,true,false,0.01,1.0,101,5.0,2,-0.026174390076367546,3.5825049065792767e-5,-0.13789636743449163,6.601730052967585e-5
-0.0,-1.0,25.0,3,true,false,0.01,1.0,300,5.0,2,-0.44020870196675654,0.009104930392038376,0.42570895257664065,0.0024398987771244306
-0.0,-1.0,25.0,3,true,false,0.01,1.0,100,5.0,2,0.3324935944201533,7.28268836632745e-5,0.3160706327022304,6.810324777666484e-5
-0.0,-0.585,25.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.38188961638393754,0.005413022641293151,1.1819175950443934,0.0006202622521583188
-0.0,-0.585,25.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.26428310968545793,0.007436521771270073,0.4242333612929705,0.0011376951260367123
-0.0,-0.585,25.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.07192745095137357,0.0002362896350560586,-0.04804566805862485,0.0001571277166622864
-0.0,-0.585,25.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.5346367712592016,0.0006270842440202327,0.31656662151975623,0.00023159443150812676
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,102,5.0,2,0.002278690939678435,4.892052608467064e-5,-0.015653322761911177,7.917085653042719e-6
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,111,5.0,2,0.027558538144061975,0.0008452201649364841,0.335762477015512,0.00012120732215986402
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.5151898274233374,0.0014541736974942518,1.0600117081316207,0.00018469452865546769
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,120,5.0,2,-26.62138086564462,0.05172242107377997,0.7867203092707551,0.002072092383472141
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.28178851778021413,0.0023600000107166868,0.39290759112951484,0.0002680266521354643
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,201,5.0,2,-0.054283258876127616,0.006479563782650719,0.07518832546368341,0.00029535861331226443
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,210,5.0,2,-18.687126537006275,0.13788266749451214,1.2437614337665206,0.010177686253496014
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.05752700244159862,8.601375099951685e-5,-0.05559862561398099,2.68595603605808e-5
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,300,5.0,2,-3.1599546686208013,0.30932583705062927,0.3364803242557543,0.035100210209844065
-0.0,-0.0,25.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.6214097917468057,0.0002511831016602719,0.3381984519132139,7.121986352673258e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,5.0,2,-0.0034373827188876414,1.4689073211827601e-5,-0.01563855903875679,2.4171521184386607e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,5.0,2,0.02582978210036633,0.00024552594381968947,0.3284245014956503,3.51926507847816e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,5.0,2,0.5157086461701678,0.0004271241929812047,1.0456443060932359,5.6874363469562585e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,5.0,2,-23.35066998491328,0.015145763908994678,0.7829202591714978,0.0006288343913814416
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,5.0,2,0.2785461827888333,0.0005804121382738827,0.3803959541209851,7.1176805900382e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,5.0,2,-0.04555532820766516,0.000861855468349087,0.07136542921715794,5.538532832871973e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,5.0,2,-15.981138867636947,0.03129728989324197,1.239388555316481,0.0022136093197990905
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,5.0,2,0.04988684813384803,2.571653425506732e-5,-0.05553742238291233,8.259625644402039e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,5.0,2,-2.672902258462741,0.0344267138640281,0.35386184684168737,0.003702482636697716
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,5.0,2,0.6069979005288653,7.573899147995372e-5,0.3315648602290526,2.1982193621285177e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,5.0,2,-0.018895229006750114,1.2615956777783859e-5,-0.015483019947459672,2.336843151070551e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,5.0,2,0.017259802293455043,0.000203024368068951,0.3057960526885863,3.0150359311412398e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,5.0,2,0.5073001288627024,0.0003700008079206167,1.001452718464444,5.3420094418264616e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,5.0,2,-16.202094069553688,0.012711125731631013,0.7782850126571994,0.0005800004993939457
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,5.0,2,0.26193503570186744,0.00042015447830969123,0.3452812904142792,5.496087908725747e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,5.0,2,-0.03232239962804896,0.0003912629247859405,0.06024722544840302,3.4361260859702436e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,5.0,2,-10.411738249247618,0.01960129194722532,1.1778302375506702,0.0013428837793100932
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,5.0,2,0.028269067465920325,2.3056813760887015e-5,-0.055246001525814804,8.091590018705056e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,5.0,2,-1.656081675381677,0.0129762881372252,0.30873021046506866,0.0013144653496097163
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,5.0,2,0.5629489342042693,6.929447841936534e-5,0.3112041023824022,2.0293180105300476e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,5.0,2,-0.048382620462685454,2.766965691545792e-5,-0.014231474762299282,5.783499546195433e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,5.0,2,-0.02275989402142678,0.0004152489493716201,0.24398220451663105,6.514123174249109e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,5.0,2,0.4512187865226017,0.0008245917100552574,0.873940906162152,0.0001266593750624824
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,5.0,2,-6.876271873733448,0.026106187942583566,0.7468047408693719,0.0014202098051071636
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,5.0,2,0.20562132213888165,0.0006731566825799829,0.2545722122490294,9.659149993124688e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,5.0,2,-0.004710266889893904,0.00046095663005665013,0.03439614428567097,5.014375878012079e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,5.0,2,-3.48418744783552,0.02586353520603434,0.9915666641759524,0.001913070307180123
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,5.0,2,-0.02104429448223783,5.13835543003358e-5,-0.05284435539641022,2.093409996412953e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,5.0,2,-0.45444759321217326,0.010869331936139795,0.21934716665752318,0.0012121645575073664
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,5.0,2,0.4427533821474771,0.00015299982261170235,0.2550343236670605,4.6781973038510664e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,5.0,2,-0.048382620462685454,2.766965691545792e-5,-0.014231474762299282,5.783499546195433e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,5.0,2,-0.02275989402142678,0.0004152489493716201,0.24398220451663105,6.514123174249109e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,5.0,2,0.4512187865226017,0.0008245917100552574,0.873940906162152,0.0001266593750624824
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,5.0,2,-6.876271873733448,0.026106187942583566,0.7468047408693719,0.0014202098051071636
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,5.0,2,0.20562132213888165,0.0006731566825799829,0.2545722122490294,9.659149993124688e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,5.0,2,-0.004710266889893904,0.00046095663005665013,0.03439614428567097,5.014375878012079e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,5.0,2,-3.48418744783552,0.02586353520603434,0.9915666641759524,0.001913070307180123
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,5.0,2,-0.02104429448223783,5.13835543003358e-5,-0.05284435539641022,2.093409996412953e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,5.0,2,-0.45444759321217326,0.010869331936139795,0.21934716665752318,0.0012121645575073664
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,5.0,2,0.4427533821474771,0.00015299982261170235,0.2550343236670605,4.6781973038510664e-5
-0.0,-0.0,50.0,3,true,false,0.0001,1.0,110,5.0,2,0.5193794366604059,0.01533772102818187,1.0443140180161692,0.0011648790750743467
-0.0,-0.0,50.0,3,true,false,0.0001,1.0,200,5.0,2,0.27843659227324696,0.019440220229413715,0.3801815008266333,0.0018916208422402735
-0.0,-0.0,50.0,3,true,false,0.0001,1.0,101,5.0,2,0.07351594736376578,0.00046761427344385045,-0.05573428545954905,0.00015239125251635162
-0.0,-0.0,50.0,3,true,false,0.0001,1.0,100,5.0,2,0.6399382469055138,0.001560380476008409,0.3322803918852985,0.000406633327575403
-0.0,-0.0,50.0,3,true,false,0.001,1.0,110,5.0,2,0.5373421264771356,0.013091005785914583,0.9977292138579571,0.00106814684982825
-0.0,-0.0,50.0,3,true,false,0.001,1.0,200,5.0,2,0.27520290108800455,0.01501908107336965,0.34658104108069865,0.0015272945599306216
-0.0,-0.0,50.0,3,true,false,0.001,1.0,101,5.0,2,0.05127309220295129,0.0004917556177244369,-0.05529228608144606,0.00013756560327228245
-0.0,-0.0,50.0,3,true,false,0.001,1.0,100,5.0,2,0.5990946891747173,0.0012138198299914116,0.3116002282244442,0.00032886695375535625
-0.0,-0.0,50.0,3,true,false,0.01,1.0,110,5.0,2,0.48930046897919116,0.009117630628579197,0.8742564206376126,0.000908951333882634
-0.0,-0.0,50.0,3,true,false,0.01,1.0,200,5.0,2,0.21982525806551645,0.007652045180232753,0.2533549939859886,0.0009560322692836897
-0.0,-0.0,50.0,3,true,false,0.01,1.0,101,5.0,2,-0.0002974017504828908,0.0003467294795443554,-0.053165310770739375,0.00012412721459580074
-0.0,-0.0,50.0,3,true,false,0.01,1.0,100,5.0,2,0.4790342607491888,0.000999706578033354,0.2559796893633902,0.00026547982601808314
-0.0,-1.0,100.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.36093602669648184,0.013924212519488176,1.2725286926592958,0.0009631789038005305
-0.0,-1.0,100.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.3949283342871332,0.02327730893159384,0.5600899915889063,0.0028372253189891386
-0.0,-1.0,100.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.08037177619646604,0.0003950098430581328,-0.1394378125335217,0.0004955689372358165
-0.0,-1.0,100.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.5510746235782971,0.0008753700088002254,0.3970828897513155,0.0005235004998720929
-0.0,-0.585,100.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.406954909446302,0.013223463224429195,1.1762568091665946,0.0008056248417607695
-0.0,-0.585,100.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.3086474735995902,0.015906353967171043,0.4246898552881485,0.0015996938013264387
-0.0,-0.585,100.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.10116506960832272,0.00030862701191583834,-0.04804882993952044,0.00016474965182640788
-0.0,-0.585,100.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.5756406014189082,0.0008061080535998802,0.3163962776017101,0.00024475598967641144
-0.0,-0.0,100.0,3,true,false,1.0e-5,1.0,110,5.0,2,0.5589883593286551,0.01254000875854489,1.055152052072795,0.0006491626167474116
-0.0,-0.0,100.0,3,true,false,1.0e-5,1.0,200,5.0,2,0.3169019919160197,0.015854055354574896,0.3922916256945903,0.0013170123247343661
-0.0,-0.0,100.0,3,true,false,1.0e-5,1.0,101,5.0,2,0.09023112769420957,0.0003164869839111227,-0.05568520749955853,7.568692073767287e-5
-0.0,-0.0,100.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.6712254383967416,0.0008664693368400172,0.3388306351650962,0.00019984261371891902
-0.0,-0.0,100.0,3,true,false,0.01,1.0,110,5.0,2,0.5041488560729093,0.015190135205666717,0.8733481431696877,0.0010826609826687203
-0.0,-0.0,100.0,3,true,false,0.01,1.0,200,5.0,2,0.22345328033615558,0.013891799661946843,0.2541445876680882,0.00118504927651276
-0.0,-0.0,100.0,3,true,false,0.01,1.0,101,5.0,2,0.009744726322734806,0.00041058360520879585,-0.05297978487601272,0.000136034776746466
-0.0,-0.0,100.0,3,true,false,0.01,1.0,100,5.0,2,0.49478818545155717,0.0012035347494457813,0.25540315159702787,0.00031351561123796345
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,6.0,2,0.0034789160911799844,1.7572502311354855e-5,-0.014553609445260223,2.1611806547816302e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,6.0,2,0.06580171365415084,0.0003982980396674316,0.37844830564041126,4.170297153883604e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,6.0,2,0.8806856473109804,0.0006941788643072459,1.1796582043260964,6.392130750291522e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,6.0,2,-49.72280314578405,0.03433681926068855,1.298795940528609,0.0009764520575701899
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,6.0,2,0.41028681058032856,0.0007650148868518734,0.3646357908631289,6.615774354252987e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,6.0,2,-0.053244419623868784,0.0010345691518144201,0.06685994217934377,5.058110208983553e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,6.0,2,-28.867667654618167,0.05677638853991579,1.6946698753659195,0.0027558493465336697
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,6.0,2,0.06925491315802816,3.064358647286964e-5,-0.05002006198956255,7.348155263947732e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,6.0,2,-4.150167673242036,0.04750605946870477,0.3953626797224755,0.0036851043542654514
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,6.0,2,0.711797609396277,8.800348550123023e-5,0.28346179816581685,1.8868385905629517e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,6.0,2,-0.016571505014235797,1.4967809592696255e-5,-0.01437202533525321,2.074537165343238e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,6.0,2,0.04895230145215947,0.00033087657726614745,0.34926034170444303,3.4926116500994226e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,6.0,2,0.8636381835839813,0.0005906192360329829,1.122204413672608,5.978519639182517e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,6.0,2,-33.73592102290012,0.028127081031933794,1.2883734933243793,0.000886376199841696
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,6.0,2,0.37707221130267193,0.0005447235636033882,0.32551614899243275,5.052202320038939e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,6.0,2,-0.040217510834488726,0.0004746902637684737,0.05455835182474513,3.153141037357171e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,6.0,2,-18.219674990991116,0.034877151146708064,1.5914713632274986,0.0016637725744973668
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,6.0,2,0.041302979085629,2.7385383230997456e-5,-0.04969512756720855,7.068905210072255e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,6.0,2,-2.4258073421403052,0.018108167555268628,0.34693383044021986,0.00134340790984538
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,6.0,2,0.6544857465917227,8.017386118562183e-5,0.26333599184852985,1.7468290953816967e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,8.0,2,0.019207003184280768,2.274247314606549e-5,-0.012845762618677363,1.784568111830843e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,8.0,2,0.23559192639962281,0.0008665038346978003,0.46903907195809036,5.293904363423745e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,8.0,2,2.0262952199856343,0.0014616036534992694,1.4218092776630427,7.785336163227587e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,8.0,2,-162.5172765117486,0.12438354274443478,2.8467323468782593,0.0019096728170190595
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,8.0,2,0.7415214061011781,0.0011668580980982509,0.3403899280127419,5.899844101099735e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,8.0,2,-0.05483527024459066,0.0013829450643209158,0.059799065183107125,4.3999928094764584e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,8.0,2,-73.1812160851812,0.14419087893853594,2.728111282137556,0.0038756719918472964
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,8.0,2,0.10877518238040432,3.957147135688198e-5,-0.042104117705961897,6.028403444209972e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,8.0,2,-8.126794354185792,0.080319487791521,0.47840264514678404,0.003743315064008675
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,8.0,2,0.9087838596835447,0.000114192358073408,0.2216291002233693,1.5119587466335688e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,8.0,2,-0.01076385081354983,1.9487444903755362e-5,-0.012621382989522485,1.682793523738906e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,8.0,2,0.18677786570130053,0.0006957309350150422,0.42517547112023857,4.440151363082834e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,8.0,2,1.9753162235891644,0.0012082912054870267,1.3347813585635384,7.044622316414429e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,8.0,2,-106.34337570260068,0.09902075234040672,2.823978494146765,0.0017280231569869876
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,8.0,2,0.6560819918941737,0.0008087758409477752,0.2943145036296436,4.478613223859204e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,8.0,2,-0.04881183590920749,0.0006530274524469702,0.04555376347765133,2.7903136387470633e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,8.0,2,-43.269148651153664,0.08702825961751888,2.518054946744244,0.002313309124156914
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,8.0,2,0.06687071401809809,3.534350649792159e-5,-0.0417097694751717,5.816415354045508e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,8.0,2,-4.413458216549028,0.03139284314235444,0.41033447838102916,0.0014018441792077636
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,8.0,2,0.8223297399680003,0.00010119947308499614,0.20186945248026308,1.3521838492153622e-5
